,,,,,UNITED TEXTILE MILLS PVT LTD - GUJ - UNIT I I,,,,,,
,,,,,,,,,,,
,,,,,PLOT NO. 136/B - 1/7 SECOND PHASE GIDC VAPI ,,,,,,
FINISH SALES INVOICE REGISTER FORM  01/04/2025 TO 31/03/2026,,,,,,,,,,,
,,,,,,,,,,,
REF-ENTNO ,DATE,PARTY ,PCS,QTY,GROSSAMT,SGST AMT,CGST AMT,IGST AMT,ADD LESS,RND,NET AMT
Gs/R263202382200011,24/01/26,R-RELIANCE RETAIL LTD (KARNATAKA),439,439.00 ,135326.14 ,0.00 ,0.00 ,6766.31 ,0.00 ,0.45,142092.00 
Gs/R263202382200012,24/01/26,R-RELIANCE RETAIL LTD (HARYANA),151,151.00 ,46547.26 ,0.00 ,0.00 ,2327.36 ,0.00 ,0.38 ,48875.00 
Gs/R263202382200013,13/02/26,R-RELIANCE RETAIL LTD (KARNATAKA),230,230.00 ,70883.70 ,0.00 ,0.00 ,3544.19 ,0.00 ,0.11 ,74428.00 
Gs/R263202382200014,13/02/26,R-RELIANCE RETAIL LTD (NAVI MUMBAI),284,284.00 ,87525.96 ,0.00 ,0.00 ,4376.30 ,0.00 ,0.26,91902.00 
Gs/R263202382200015,13/02/26,R-RELIANCE RETAIL LTD (KARNATAKA),230,230.00 ,70883.70 ,0.00 ,0.00 ,3544.19 ,0.00 ,0.11 ,74428.00 
Gs/R263202382200016,13/02/26,R-RELIANCE RETAIL LTD (NAVI MUMBAI),284,284.00 ,87525.96 ,0.00 ,0.00 ,4376.30 ,0.00 ,0.26,91902.00 
Gs/R263202382200017,13/02/26,R-RELIANCE RETAIL LTD (HARYANA),347,347.00 ,106941.93 ,0.00 ,0.00 ,5347.10 ,0.00 ,0.03,112289.00 
Gs/R263202382200018,23/02/26,R-RELIANCE RETAIL LTD (NAVI MUMBAI),326,326.00 ,87459.28 ,0.00 ,0.00 ,4372.96 ,0.00 ,0.24,91832.00 
Gs/R263202382200019,23/02/26,R-RELIANCE RETAIL LTD (KARNATAKA),262,262.00 ,70289.36 ,0.00 ,0.00 ,3514.47 ,0.00 ,0.17 ,73804.00 
Gs/R263202382200020,23/02/26,R-RELIANCE RETAIL LTD (NAVI MUMBAI),386,386.00 ,104679.34 ,0.00 ,0.00 ,5233.97 ,0.00 ,0.31,109913.00 
Gs/R263202382200021,23/02/26,R-RELIANCE RETAIL LTD (KARNATAKA),311,311.00 ,84340.09 ,0.00 ,0.00 ,4217.00 ,0.00 ,0.09,88557.00 
Gs/R263202382200022,23/02/26,R-RELIANCE RETAIL LTD (HARYANA),244,244.00 ,66170.36 ,0.00 ,0.00 ,3308.52 ,0.00 ,0.12 ,69479.00 
Gs/R263202382200023,23/02/26,R-RELIANCE RETAIL LTD (KARNATAKA),311,311.00 ,83435.08 ,0.00 ,0.00 ,4171.75 ,0.00 ,0.17 ,87607.00 
Gs/R263202382200024,23/02/26,R-RELIANCE RETAIL LTD (NAVI MUMBAI),386,386.00 ,103556.08 ,0.00 ,0.00 ,5177.80 ,0.00 ,0.12 ,108734.00 
Gs/R263202382200025,23/02/26,R-RELIANCE RETAIL LTD (HARYANA),204,204.00 ,54729.12 ,0.00 ,0.00 ,2736.46 ,0.00 ,0.42 ,57466.00 
Gs/R263202382200026,23/02/26,R-RELIANCE RETAIL LTD (HARYANA),226,226.00 ,60631.28 ,0.00 ,0.00 ,3031.56 ,0.00 ,0.16 ,63663.00 
Gs/R263202382200027,11/03/26,R-RELIANCE RETAIL LTD (KARNATAKA),185,185.00 ,95656.10 ,0.00 ,0.00 ,4782.81 ,0.00 ,0.09 ,100439.00 
Gs/R263202382200028,11/03/26,R-RELIANCE RETAIL LTD (NAVI MUMBAI),243,243.00 ,125645.58 ,0.00 ,0.00 ,6282.28 ,0.00 ,0.14 ,131928.00 
Gs/R263202382200029,11/03/26,R-RELIANCE RETAIL LTD (GUJRAT),12,12.00 ,6204.72 ,155.12 ,155.12 ,0.00 ,0.00 ,0.04 ,6515.00 
Gs/R263202382200030,11/03/26,R-RELIANCE RETAIL LTD (NAVI MUMBAI),12,12.00 ,6204.72 ,0.00 ,0.00 ,310.24 ,0.00 ,0.04 ,6515.00 
Gs/R263202382200031,11/03/26,R-RELIANCE RETAIL LTD (NAVI MUMBAI),12,12.00 ,6204.72 ,0.00 ,0.00 ,310.24 ,0.00 ,0.04 ,6515.00 
Gs/R263202382200032,11/03/26,R-RELIANCE RETAIL LTD (KARNATAKA),12,12.00 ,6204.72 ,0.00 ,0.00 ,310.24 ,0.00 ,0.04 ,6515.00 
Gs/R263202382200033,11/03/26,R-RELIANCE RETAIL LTD (TELANGANA),12,12.00 ,6204.72 ,0.00 ,0.00 ,310.24 ,0.00 ,0.04 ,6515.00 
Gs/R263202382200034,11/03/26,R-RELIANCE RETAIL LTD (HARYANA),133,133.00 ,68768.98 ,0.00 ,0.00 ,3438.45 ,0.00 ,0.43,72207.00 
Gs/R263202382200035,30/03/26,R-RELIANCE RETAIL LTD (NAVI MUMBAI),306,306.00 ,88743.06 ,0.00 ,0.00 ,4437.15 ,0.00 ,0.21,93180.00 
Gs/R263202382200036,30/03/26,R-RELIANCE RETAIL LTD (KARNATAKA),244,244.00 ,70762.44 ,0.00 ,0.00 ,3538.12 ,0.00 ,0.44 ,74301.00 
Gs/R263202382200037,30/03/26,R-RELIANCE RETAIL LTD (HARYANA),180,180.00 ,52201.80 ,0.00 ,0.00 ,2610.09 ,0.00 ,0.11 ,54812.00 
Gs/R263202493700001,02/09/25,R-RELIANCE RETAIL LTD (ODISHA),18,18.00 ,8475.66 ,0.00 ,0.00 ,423.78 ,0.00 ,0.44,8899.00 
Gs/R263202493700002,02/09/25,R-RELIANCE RETAIL LTD (NAVI MUMBAI),18,18.00 ,8475.66 ,0.00 ,0.00 ,423.78 ,0.00 ,0.44,8899.00 
Gs/R263202493700003,02/09/25,R-RELIANCE RETAIL LTD (DELHI),17,17.00 ,8004.79 ,0.00 ,0.00 ,400.24 ,0.00 ,0.03,8405.00 
Gs/R263202493700004,02/09/25,R-RELIANCE RETAIL LTD (DELHI),17,17.00 ,8004.79 ,0.00 ,0.00 ,400.24 ,0.00 ,0.03,8405.00 
Gs/R263202493700005,02/09/25,R-RELIANCE RETAIL LTD (WEST BENGAL),17,17.00 ,8004.79 ,0.00 ,0.00 ,400.24 ,0.00 ,0.03,8405.00 
Gs/R263202493700006,02/09/25,R-RELIANCE RETAIL LTD (LUCKNOW),19,19.00 ,8946.53 ,0.00 ,0.00 ,447.33 ,0.00 ,0.14 ,9394.00 
Gs/R263202493700007,02/09/25,R-RELIANCE RETAIL LTD (ODISHA),18,18.00 ,8475.66 ,0.00 ,0.00 ,423.78 ,0.00 ,0.44,8899.00 
Gs/R263202493700008,02/09/25,R-RELIANCE RETAIL LTD (KARNATAKA),27,27.00 ,12713.49 ,0.00 ,0.00 ,635.67 ,0.00 ,0.16,13349.00 
Gs/R263202493700009,02/09/25,R-RELIANCE RETAIL LTD (NAVI MUMBAI),18,18.00 ,8475.66 ,0.00 ,0.00 ,423.78 ,0.00 ,0.44,8899.00 
Gs/R263202493700010,02/09/25,R-RELIANCE RETAIL LTD (LUCKNOW),19,19.00 ,8946.53 ,0.00 ,0.00 ,447.33 ,0.00 ,0.14 ,9394.00 
Gs/R263202493700011,02/09/25,R-RELIANCE RETAIL LTD (HARYANA),1750,1750.00 ,824022.50 ,0.00 ,0.00 ,41201.13 ,0.00 ,0.37 ,865224.00 
Gs/R263202493700012,02/09/25,R-RELIANCE RETAIL LTD (WEST BENGAL),14,14.00 ,6592.18 ,0.00 ,0.00 ,329.61 ,0.00 ,0.21 ,6922.00 
Gs/R263202493700013,02/09/25,R-RELIANCE RETAIL LTD (NAVI MUMBAI),18,18.00 ,8475.66 ,0.00 ,0.00 ,423.78 ,0.00 ,0.44,8899.00 
Gs/R263202493700014,02/09/25,R-RELIANCE RETAIL LTD (KARNATAKA),19,19.00 ,8946.53 ,0.00 ,0.00 ,447.33 ,0.00 ,0.14 ,9394.00 
Gs/R263202493700015,02/09/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),22,22.00 ,10359.14 ,0.00 ,0.00 ,517.96 ,0.00 ,0.10,10877.00 
Gs/R263202493700016,02/09/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),18,18.00 ,8475.66 ,0.00 ,0.00 ,423.78 ,0.00 ,0.44,8899.00 
Gs/R263202493700017,02/09/25,R-RELIANCE RETAIL LTD (NAVI MUMBAI),18,18.00 ,8475.66 ,0.00 ,0.00 ,423.78 ,0.00 ,0.44,8899.00 
Gs/R263202493700018,02/09/25,R-RELIANCE RETAIL LTD (BIHAR),18,18.00 ,8475.66 ,0.00 ,0.00 ,423.78 ,0.00 ,0.44,8899.00 
Gs/R263202493700019,02/09/25,R-RELIANCE RETAIL LTD (LUCKNOW),19,19.00 ,8946.53 ,0.00 ,0.00 ,447.33 ,0.00 ,0.14 ,9394.00 
Gs/R263202493700020,02/09/25,R-RELIANCE RETAIL LTD (NAVI MUMBAI),18,18.00 ,8475.66 ,0.00 ,0.00 ,423.78 ,0.00 ,0.44,8899.00 
Gs/R263202493700021,02/09/25,R-RELIANCE RETAIL LTD (NAVI MUMBAI),23,23.00 ,10830.01 ,0.00 ,0.00 ,541.50 ,0.00 ,0.49 ,11372.00 
Gs/R263202493700022,02/09/25,R-RELIANCE RETAIL LTD (KARNATAKA),19,19.00 ,8946.53 ,0.00 ,0.00 ,447.33 ,0.00 ,0.14 ,9394.00 
Gs/R263202493700023,02/09/25,R-RELIANCE RETAIL LTD (CHENNAI),27,27.00 ,12713.49 ,0.00 ,0.00 ,635.67 ,0.00 ,0.16,13349.00 
Gs/R263202493700024,02/09/25,R-RELIANCE RETAIL LTD (KARNATAKA),19,19.00 ,8946.53 ,0.00 ,0.00 ,447.33 ,0.00 ,0.14 ,9394.00 
Gs/R263202493700025,02/09/25,R-RELIANCE RETAIL LTD (NAVI MUMBAI),18,18.00 ,8475.66 ,0.00 ,0.00 ,423.78 ,0.00 ,0.44,8899.00 
Gs/R263202493700026,02/09/25,R-RELIANCE RETAIL LTD (WEST BENGAL),1575,1575.00 ,741620.25 ,0.00 ,0.00 ,37081.01 ,0.00 ,0.26,778701.00 
Gs/R263202493700027,02/09/25,R-RELIANCE RETAIL LTD (NAVI MUMBAI),18,18.00 ,8475.66 ,0.00 ,0.00 ,423.78 ,0.00 ,0.44,8899.00 
Gs/R263202493700028,02/09/25,R-RELIANCE RETAIL LTD (WEST BENGAL),18,18.00 ,8475.66 ,0.00 ,0.00 ,423.78 ,0.00 ,0.44,8899.00 
Gs/R263202493700029,02/09/25,R-RELIANCE RETAIL LTD (BIHAR),16,16.00 ,7533.92 ,0.00 ,0.00 ,376.70 ,0.00 ,0.38 ,7911.00 
Gs/R263202493700030,02/09/25,R-RELIANCE RETAIL LTD (KERALA),18,18.00 ,8475.66 ,0.00 ,0.00 ,423.78 ,0.00 ,0.44,8899.00 
Gs/R263202493700031,02/09/25,R-RELIANCE RETAIL LIMITED (CHANDIGARH),17,17.00 ,8004.79 ,0.00 ,0.00 ,400.24 ,0.00 ,0.03,8405.00 
Gs/R263202493700032,02/09/25,R-RELIANCE RETAIL LTD (TELANGANA),20,20.00 ,9417.40 ,0.00 ,0.00 ,470.87 ,0.00 ,0.27,9888.00 
Gs/R263202493700033,02/09/25,R-RELIANCE RETAIL LTD (WEST BENGAL),17,17.00 ,8004.79 ,0.00 ,0.00 ,400.24 ,0.00 ,0.03,8405.00 
Gs/R263202493700034,02/09/25,R-RELIANCE RETAIL LTD (KARNATAKA),924,924.00 ,435083.88 ,0.00 ,0.00 ,21754.19 ,0.00 ,0.07,456838.00 
Gs/R263202493700035,02/09/25,R-RELIANCE RETAIL LTD (CHENNAI),1200,1200.00 ,565044.00 ,0.00 ,0.00 ,28252.20 ,0.00 ,0.20,593296.00 
Gs/R263202493700036,02/09/25,R-RELIANCE RETAIL LTD (TELANGANA),1074,1074.00 ,505714.38 ,0.00 ,0.00 ,25285.72 ,0.00 ,0.10,531000.00 
Gs/R263202493700037,03/09/25,R-RELIANCE RETAIL LTD (CHENNAI),957,957.00 ,450622.59 ,0.00 ,0.00 ,22531.13 ,0.00 ,0.28 ,473154.00 
Gs/R263202493700038,03/09/25,R-RELIANCE RETAIL LTD (KARNATAKA),158,158.00 ,74397.46 ,0.00 ,0.00 ,3719.87 ,0.00 ,0.33,78117.00 
Gs/R263202493700039,03/09/25,R-RELIANCE RETAIL LTD (KARNATAKA),650,650.00 ,306065.50 ,0.00 ,0.00 ,15303.28 ,0.00 ,0.22 ,321369.00 
Gs/R263202493700040,03/09/25,R-RELIANCE RETAIL LTD (ASSAM),449,449.00 ,211420.63 ,0.00 ,0.00 ,10571.03 ,0.00 ,0.34 ,221992.00 
Gs/R263202493700041,03/09/25,R-RELIANCE RETAIL LTD (NAVI MUMBAI),385,385.00 ,181284.95 ,0.00 ,0.00 ,9064.25 ,0.00 ,0.20,190349.00 
Gs/R263202493700042,03/09/25,R-RELIANCE RETAIL LTD (NAVI MUMBAI),98,98.00 ,46145.26 ,0.00 ,0.00 ,2307.26 ,0.00 ,0.48 ,48453.00 
Gs/R263202493700043,29/09/25,R-RELIANCE RETAIL LTD (CHENNAI),27,27.00 ,7702.56 ,0.00 ,0.00 ,385.13 ,0.00 ,0.31 ,8088.00 
Gs/R263202493700044,27/09/25,R-RELIANCE RETAIL LTD (NAVI MUMBAI),26,26.00 ,7417.28 ,0.00 ,0.00 ,370.86 ,0.00 ,0.14,7788.00 
Gs/R263202493700045,27/09/25,R-RELIANCE RETAIL LTD (NAVI MUMBAI),33,33.00 ,9414.24 ,0.00 ,0.00 ,470.71 ,0.00 ,0.05 ,9885.00 
Gs/R263202493700046,29/09/25,R-RELIANCE RETAIL LTD (CHENNAI),35,35.00 ,9984.80 ,0.00 ,0.00 ,499.24 ,0.00 ,0.04,10484.00 
Gs/R263202493700047,27/09/25,R-RELIANCE RETAIL LTD (NAVI MUMBAI),34,34.00 ,9699.52 ,0.00 ,0.00 ,484.98 ,0.00 ,0.50 ,10185.00 
Gs/R263202493700048,27/09/25,R-RELIANCE RETAIL LTD (NAVI MUMBAI),34,34.00 ,9699.52 ,0.00 ,0.00 ,484.98 ,0.00 ,0.50 ,10185.00 
Gs/R263202493700049,29/09/25,R-RELIANCE RETAIL LTD (TELANGANA),34,34.00 ,9699.52 ,0.00 ,0.00 ,484.98 ,0.00 ,0.50 ,10185.00 
Gs/R263202493700050,29/09/25,R-RELIANCE RETAIL LTD (CHENNAI),27,27.00 ,7702.56 ,0.00 ,0.00 ,385.13 ,0.00 ,0.31 ,8088.00 
Gs/R263202493700051,29/09/25,R-RELIANCE RETAIL LTD (KARNATAKA),601,601.00 ,171453.28 ,0.00 ,0.00 ,8572.66 ,0.00 ,0.06 ,180026.00 
Gs/R263202493700052,29/09/25,R-RELIANCE RETAIL LTD (ASSAM),126,126.00 ,35945.28 ,0.00 ,0.00 ,1797.26 ,0.00 ,0.46 ,37743.00 
Gs/R263202493700053,29/09/25,R-RELIANCE RETAIL LTD (NAVI MUMBAI),2552,2552.00 ,728034.56 ,0.00 ,0.00 ,36401.73 ,0.00 ,0.29,764436.00 
Gs/R263202493700054,29/09/25,R-RELIANCE RETAIL LTD (TELANGANA),1169,1169.00 ,333492.32 ,0.00 ,0.00 ,16674.62 ,0.00 ,0.06 ,350167.00 
Gs/R263202493700055,29/09/25,R-RELIANCE RETAIL LTD (NAVI MUMBAI),2320,2320.00 ,661849.60 ,0.00 ,0.00 ,33092.48 ,0.00 ,0.08,694942.00 
Gs/R263202493700056,29/09/25,R-RELIANCE RETAIL LTD (CHENNAI),782,782.00 ,223088.96 ,0.00 ,0.00 ,11154.45 ,0.00 ,0.41,234243.00 
Gs/R263202493700057,29/09/25,R-RELIANCE RETAIL LTD (WEST BENGAL),1244,1244.00 ,354888.32 ,0.00 ,0.00 ,17744.42 ,0.00 ,0.26 ,372633.00 
Gs/R263202493700058,29/09/25,R-RELIANCE RETAIL LTD (CHENNAI),1600,1600.00 ,456448.00 ,0.00 ,0.00 ,22822.40 ,0.00 ,0.40,479270.00 
Gs/R263202493700059,29/09/25,R-RELIANCE RETAIL LTD (WEST BENGAL),434,434.00 ,123811.52 ,0.00 ,0.00 ,6190.58 ,0.00 ,0.10,130002.00 
Gs/R263202493700060,29/09/25,R-RELIANCE RETAIL LTD (CHENNAI),1659,1659.00 ,473279.52 ,0.00 ,0.00 ,23663.98 ,0.00 ,0.50 ,496944.00 
Gs/R263202493700061,30/09/25,R-RELIANCE RETAIL LTD (CHENNAI),1375,1375.00 ,392260.00 ,0.00 ,0.00 ,19613.00 ,0.00 ,0.00 ,411873.00 
Gs/R263202493700062,30/09/25,R-RELIANCE RETAIL LTD (KARNATAKA),2778,2778.00 ,792507.84 ,0.00 ,0.00 ,39625.39 ,0.00 ,0.23,832133.00 
Gs/R263216067800001,27/03/26,R-RELIANCE RETAIL LTD (TELANGANA),17,17.00 ,5294.38 ,0.00 ,0.00 ,264.72 ,0.00 ,0.10,5559.00 
Gs/R263216067800002,27/03/26,R-RELIANCE RETAIL LTD (GUJRAT),17,17.00 ,5294.38 ,132.36 ,132.36 ,0.00 ,0.00 ,0.10,5559.00 
Gs/R263216067800003,27/03/26,R-RELIANCE RETAIL LTD (GUJRAT),17,17.00 ,5329.09 ,133.23 ,133.23 ,0.00 ,0.00 ,0.45 ,5596.00 
Gs/R263216067800004,27/03/26,R-RELIANCE RETAIL LTD (NAVI MUMBAI),17,17.00 ,5329.09 ,0.00 ,0.00 ,266.45 ,0.00 ,0.46 ,5596.00 
Gs/R263216067800005,27/03/26,R-RELIANCE RETAIL LTD (KARNATAKA),16,16.00 ,4999.28 ,0.00 ,0.00 ,249.96 ,0.00 ,0.24,5249.00 
Gs/R263216067800006,27/03/26,R-RELIANCE RETAIL LTD (KARNATAKA),16,16.00 ,4999.28 ,0.00 ,0.00 ,249.96 ,0.00 ,0.24,5249.00 
Gs/R263216067800007,27/03/26,R-RELIANCE RETAIL LTD (RAJASTHAN),15,15.00 ,4704.18 ,0.00 ,0.00 ,235.21 ,0.00 ,0.39,4939.00 
Gs/R263216067800008,27/03/26,R-RELIANCE RETAIL LTD (CHENNAI),19,19.00 ,5988.71 ,0.00 ,0.00 ,299.44 ,0.00 ,0.15,6288.00 
Gs/R263216067800009,27/03/26,R-RELIANCE RETAIL LTD (LUCKNOW),17,17.00 ,5329.09 ,0.00 ,0.00 ,266.45 ,0.00 ,0.46 ,5596.00 
Gs/R263216067800010,27/03/26,R-RELIANCE RETAIL LTD (KERALA),15,15.00 ,4669.47 ,0.00 ,0.00 ,233.47 ,0.00 ,0.06 ,4903.00 
Gs/R263216067800011,27/03/26,R-RELIANCE RETAIL LTD (HARYANA),206,206.00 ,64331.02 ,0.00 ,0.00 ,3216.55 ,0.00 ,0.43 ,67548.00 
Gs/R263216067800012,27/03/26,R-RELIANCE RETAIL LTD (NAVI MUMBAI),16,16.00 ,4999.28 ,0.00 ,0.00 ,249.96 ,0.00 ,0.24,5249.00 
Gs/R263216067800013,27/03/26,R-RELIANCE RETAIL LTD (NAVI MUMBAI),17,17.00 ,5363.80 ,0.00 ,0.00 ,268.19 ,0.00 ,0.01 ,5632.00 
Gs/R263216067800014,27/03/26,R-RELIANCE RETAIL LTD (TELANGANA),19,19.00 ,5919.29 ,0.00 ,0.00 ,295.96 ,0.00 ,0.25,6215.00 
