,,,,,UNITED TEXTILE MILLS PVT. LTD. UNIT - I I,,,,,,
,,,,,,,,,,,
,,,,,"B-501, DHANASHREE HEIGHTS, AZAD NAGAR, OFF. VEERA DESAI ROAD,ANDHERI (W) MUMBAI ",,,,,,
GARMENT SALES - CREDIT NOTE REGISTER FORM  01/04/2025 TO 31/03/2026,,,,,,,,,,,
,,,,,,,,,,,
REF-ENTNO ,DATE,PARTY ,PCS,QTY,GROSSAMT,SGST AMT,CGST AMT,IGST AMT,ADD LESS,RND,NET AMT
Gs/027001,02/04/25,NEXON OMNIVERSE LIMITED (THANE),120,120.00 ,52200.00 ,1305.00 ,1305.00 ,0.00 ,0.00 ,0.00 ,54810.00 
Gs/027008,03/04/25,LIFESTYLE INTERNATIONAL PVT. LTD. (BANGALORE),2,2.00 ,500.00 ,0.00 ,0.00 ,25.00 ,0.00 ,0.00 ,525.00 
Gs/027009,03/04/25,LIFESTYLE INTERNATIONAL PVT. LTD. (BANGALORE),2,2.00 ,500.00 ,0.00 ,0.00 ,25.00 ,0.00 ,0.00 ,525.00 
Gs/R263030477800001,04/04/25,R-RELIANCE RETAIL LTD (CHENNAI),14,14.00 ,3576.58 ,0.00 ,0.00 ,178.83 ,0.00 ,0.41,3755.00 
Gs/R263030477800002,04/04/25,R-RELIANCE RETAIL LTD (CHENNAI),16,16.00 ,4087.52 ,0.00 ,0.00 ,204.38 ,0.00 ,0.10 ,4292.00 
Gs/R263030477800003,04/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),11,11.00 ,2810.17 ,0.00 ,0.00 ,140.51 ,0.00 ,0.32 ,2951.00 
Gs/R263030477800004,04/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),11,11.00 ,2810.17 ,0.00 ,0.00 ,140.51 ,0.00 ,0.32 ,2951.00 
Gs/R263030477800005,04/04/25,R-RELIANCE RETAIL LTD (TELANGANA),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800006,04/04/25,R-RELIANCE RETAIL LTD (TELANGANA),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800007,04/04/25,R-RELIANCE RETAIL LTD (CHENNAI),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800008,04/04/25,R-RELIANCE RETAIL LTD (CHENNAI),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800009,04/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800010,04/04/25,R-RELIANCE RETAIL LTD (KERALA),21,21.00 ,5364.87 ,0.00 ,0.00 ,268.24 ,0.00 ,0.11,5633.00 
Gs/R263030477800011,04/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),27,27.00 ,6897.69 ,0.00 ,0.00 ,344.88 ,0.00 ,0.43 ,7243.00 
Gs/R263030477800012,04/04/25,R-RELIANCE RETAIL LTD (CHENNAI),21,21.00 ,5364.87 ,0.00 ,0.00 ,268.24 ,0.00 ,0.11,5633.00 
Gs/R263030477800013,04/04/25,R-RELIANCE RETAIL LTD (CHENNAI),14,14.00 ,3576.58 ,0.00 ,0.00 ,178.83 ,0.00 ,0.41,3755.00 
Gs/R263030477800014,04/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),14,14.00 ,3576.58 ,0.00 ,0.00 ,178.83 ,0.00 ,0.41,3755.00 
Gs/R263030477800015,04/04/25,R-RELIANCE RETAIL LTD (TELANGANA),22,22.00 ,5620.34 ,0.00 ,0.00 ,281.02 ,0.00 ,0.36,5901.00 
Gs/R263030477800016,04/04/25,R-RELIANCE RETAIL LTD (KERALA),17,17.00 ,4342.99 ,0.00 ,0.00 ,217.15 ,0.00 ,0.14,4560.00 
Gs/R263030477800017,04/04/25,R-RELIANCE RETAIL LTD (KERALA),12,12.00 ,3065.64 ,0.00 ,0.00 ,153.28 ,0.00 ,0.08 ,3219.00 
Gs/R263030477800018,04/04/25,R-RELIANCE RETAIL LTD (CHENNAI),16,16.00 ,4087.52 ,0.00 ,0.00 ,204.38 ,0.00 ,0.10 ,4292.00 
Gs/R263030477800019,04/04/25,R-RELIANCE RETAIL LTD (CHENNAI),20,20.00 ,5109.40 ,0.00 ,0.00 ,255.47 ,0.00 ,0.13 ,5365.00 
Gs/R263030477800020,04/04/25,R-RELIANCE RETAIL LTD (KERALA),12,12.00 ,3065.64 ,0.00 ,0.00 ,153.28 ,0.00 ,0.08 ,3219.00 
Gs/R263030477800021,04/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),147,147.00 ,37554.09 ,0.00 ,0.00 ,1877.70 ,0.00 ,0.21 ,39432.00 
Gs/027002,05/04/25,RELIANCE RETAIL LIMITED (HARIPAL),1232,1232.00 ,325248.00 ,0.00 ,0.00 ,16262.40 ,0.00 ,0.40,341510.00 
Gs/027003,05/04/25,RELIANCE RETAIL LIMITED (JHAJJAR),1680,1680.00 ,443520.00 ,0.00 ,0.00 ,22176.00 ,0.00 ,0.00 ,465696.00 
Gs/027004,05/04/25,RELIANCE RETAIL LIMITED - KACHARAKANAHALLI,2688,2688.00 ,709632.00 ,0.00 ,0.00 ,35481.60 ,0.00 ,0.40 ,745114.00 
Gs/027005,05/04/25,RELIANCE RETAIL LIMITED (HARIPAL),513,513.00 ,135432.00 ,0.00 ,0.00 ,6771.60 ,0.00 ,0.40 ,142204.00 
Gs/027006,05/04/25,RELIANCE RETAIL LIMITED (JHAJJAR),705,705.00 ,186120.00 ,0.00 ,0.00 ,9306.00 ,0.00 ,0.00 ,195426.00 
Gs/027007,05/04/25,RELIANCE RETAIL LIMITED - KACHARAKANAHALLI,1132,1132.00 ,298848.00 ,0.00 ,0.00 ,14942.40 ,0.00 ,0.40,313790.00 
Gs/027022,05/04/25,NEXON OMNIVERSE LIMITED (TELANGANA),2949,2949.00 ,693015.00 ,0.00 ,0.00 ,34650.75 ,0.00 ,0.25 ,727666.00 
Gs/027023,05/04/25,NEXON OMNIVERSE LIMITED (TELANGANA),2854,2854.00 ,556530.00 ,0.00 ,0.00 ,27826.50 ,0.00 ,0.50 ,584357.00 
Gs/027024,05/04/25,NEXON OMNIVERSE LIMITED (TELANGANA),2389,2389.00 ,1039215.00 ,0.00 ,0.00 ,51960.75 ,0.00 ,0.25 ,1091176.00 
Gs/027025,05/04/25,AVENUE SUPERMARTS LTD - ISNAPUR,2880,2880.00 ,662400.00 ,0.00 ,0.00 ,33120.00 ,0.00 ,0.00 ,695520.00 
Gs/R263030477800022,05/04/25,R-RELIANCE RETAIL LTD (TELANGANA),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800023,05/04/25,R-RELIANCE RETAIL LTD (NAVI MUMBAI),9,9.00 ,2299.23 ,57.48 ,57.48 ,0.00 ,0.00 ,0.19,2414.00 
Gs/R263030477800024,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),6,6.00 ,1532.82 ,0.00 ,0.00 ,76.64 ,0.00 ,0.46,1609.00 
Gs/R263030477800025,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),14,14.00 ,3576.58 ,0.00 ,0.00 ,178.83 ,0.00 ,0.41,3755.00 
Gs/R263030477800026,05/04/25,R-RELIANCE RETAIL LTD (KERALA),10,10.00 ,2554.70 ,0.00 ,0.00 ,127.74 ,0.00 ,0.44,2682.00 
Gs/R263030477800027,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),14,14.00 ,3576.58 ,0.00 ,0.00 ,178.83 ,0.00 ,0.41,3755.00 
Gs/R263030477800028,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),8,8.00 ,2043.76 ,0.00 ,0.00 ,102.19 ,0.00 ,0.05 ,2146.00 
Gs/R263030477800029,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),21,21.00 ,5364.87 ,0.00 ,0.00 ,268.24 ,0.00 ,0.11,5633.00 
Gs/R263030477800030,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),4,4.00 ,1021.88 ,0.00 ,0.00 ,51.09 ,0.00 ,0.03 ,1073.00 
Gs/R263030477800031,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),15,15.00 ,3832.05 ,0.00 ,0.00 ,191.60 ,0.00 ,0.35 ,4024.00 
Gs/R263030477800032,05/04/25,R-RELIANCE RETAIL LTD (KERALA),20,20.00 ,5109.40 ,0.00 ,0.00 ,255.47 ,0.00 ,0.13 ,5365.00 
Gs/R263030477800033,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800034,05/04/25,R-RELIANCE RETAIL LTD (TELANGANA),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800035,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),115,115.00 ,29379.05 ,0.00 ,0.00 ,1468.95 ,0.00 ,0.00 ,30848.00 
Gs/R263030477800036,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),21,21.00 ,5364.87 ,0.00 ,0.00 ,268.24 ,0.00 ,0.11,5633.00 
Gs/R263030477800037,05/04/25,R-RELIANCE RETAIL LTD (KERALA),17,17.00 ,4342.99 ,0.00 ,0.00 ,217.15 ,0.00 ,0.14,4560.00 
Gs/R263030477800038,05/04/25,R-RELIANCE RETAIL LTD (KERALA),20,20.00 ,5109.40 ,0.00 ,0.00 ,255.47 ,0.00 ,0.13 ,5365.00 
Gs/R263030477800039,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800040,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),8,8.00 ,2043.76 ,0.00 ,0.00 ,102.19 ,0.00 ,0.05 ,2146.00 
Gs/R263030477800041,05/04/25,R-RELIANCE RETAIL LTD (KERALA),18,18.00 ,4598.46 ,0.00 ,0.00 ,229.92 ,0.00 ,0.38,4828.00 
Gs/R263030477800042,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),10,10.00 ,2554.70 ,0.00 ,0.00 ,127.74 ,0.00 ,0.44,2682.00 
Gs/R263030477800043,05/04/25,R-RELIANCE RETAIL LTD (TELANGANA),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800044,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800045,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),18,18.00 ,4598.46 ,0.00 ,0.00 ,229.92 ,0.00 ,0.38,4828.00 
Gs/R263030477800046,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),160,160.00 ,40875.20 ,0.00 ,0.00 ,2043.76 ,0.00 ,0.04 ,42919.00 
Gs/R263030477800047,05/04/25,R-RELIANCE RETAIL LTD (KERALA),21,21.00 ,5364.87 ,0.00 ,0.00 ,268.24 ,0.00 ,0.11,5633.00 
Gs/R263030477800048,05/04/25,R-RELIANCE RETAIL LTD (KERALA),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800049,05/04/25,R-RELIANCE RETAIL LTD (TELANGANA),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800050,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),18,18.00 ,4598.46 ,0.00 ,0.00 ,229.92 ,0.00 ,0.38,4828.00 
Gs/R263030477800051,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800052,05/04/25,R-RELIANCE RETAIL LTD (PUNJAB),12,12.00 ,3065.64 ,0.00 ,0.00 ,153.28 ,0.00 ,0.08 ,3219.00 
Gs/R263030477800053,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),21,21.00 ,5364.87 ,0.00 ,0.00 ,268.24 ,0.00 ,0.11,5633.00 
Gs/R263030477800054,05/04/25,R-RELIANCE RETAIL LTD (TELANGANA),8,8.00 ,2043.76 ,0.00 ,0.00 ,102.19 ,0.00 ,0.05 ,2146.00 
Gs/R263030477800055,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),21,21.00 ,5364.87 ,0.00 ,0.00 ,268.24 ,0.00 ,0.11,5633.00 
Gs/R263030477800056,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),10,10.00 ,2554.70 ,0.00 ,0.00 ,127.74 ,0.00 ,0.44,2682.00 
Gs/R263030477800057,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),22,22.00 ,5620.34 ,0.00 ,0.00 ,281.02 ,0.00 ,0.36,5901.00 
Gs/R263030477800058,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),11,11.00 ,2810.17 ,0.00 ,0.00 ,140.51 ,0.00 ,0.32 ,2951.00 
Gs/R263030477800059,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),15,15.00 ,3832.05 ,0.00 ,0.00 ,191.60 ,0.00 ,0.35 ,4024.00 
Gs/R263030477800060,05/04/25,R-RELIANCE RETAIL LTD (KERALA),17,17.00 ,4342.99 ,0.00 ,0.00 ,217.15 ,0.00 ,0.14,4560.00 
Gs/R263030477800061,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),23,23.00 ,5875.81 ,0.00 ,0.00 ,293.79 ,0.00 ,0.40 ,6170.00 
Gs/R263030477800062,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),186,186.00 ,47517.42 ,0.00 ,0.00 ,2375.87 ,0.00 ,0.29,49893.00 
Gs/R263030477800063,05/04/25,R-RELIANCE RETAIL LTD (ODISHA),22,22.00 ,5620.34 ,0.00 ,0.00 ,281.02 ,0.00 ,0.36,5901.00 
Gs/R263030477800064,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),9,9.00 ,2299.23 ,0.00 ,0.00 ,114.96 ,0.00 ,0.19,2414.00 
Gs/R263030477800065,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800066,05/04/25,R-RELIANCE RETAIL LTD (KERALA),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800067,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800068,05/04/25,R-RELIANCE RETAIL LTD (TELANGANA),117,117.00 ,29889.99 ,0.00 ,0.00 ,1494.50 ,0.00 ,0.49,31384.00 
Gs/R263030477800069,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),21,21.00 ,5364.87 ,0.00 ,0.00 ,268.24 ,0.00 ,0.11,5633.00 
Gs/R263030477800070,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),10,10.00 ,2554.70 ,0.00 ,0.00 ,127.74 ,0.00 ,0.44,2682.00 
Gs/R263030477800071,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),16,16.00 ,4087.52 ,0.00 ,0.00 ,204.38 ,0.00 ,0.10 ,4292.00 
Gs/R263030477800072,05/04/25,R-RELIANCE RETAIL LTD (TELANGANA),21,21.00 ,5364.87 ,0.00 ,0.00 ,268.24 ,0.00 ,0.11,5633.00 
Gs/R263030477800073,05/04/25,R-RELIANCE RETAIL LTD (KERALA),16,16.00 ,4087.52 ,0.00 ,0.00 ,204.38 ,0.00 ,0.10 ,4292.00 
Gs/R263030477800074,05/04/25,R-RELIANCE RETAIL LTD (ODISHA),16,16.00 ,4087.52 ,0.00 ,0.00 ,204.38 ,0.00 ,0.10 ,4292.00 
Gs/R263030477800075,05/04/25,R-RELIANCE RETAIL LTD (KERALA),14,14.00 ,3576.58 ,0.00 ,0.00 ,178.83 ,0.00 ,0.41,3755.00 
Gs/R263030477800076,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),15,15.00 ,3832.05 ,0.00 ,0.00 ,191.60 ,0.00 ,0.35 ,4024.00 
Gs/R263030477800077,05/04/25,R-RELIANCE RETAIL LTD (TELANGANA),21,21.00 ,5364.87 ,0.00 ,0.00 ,268.24 ,0.00 ,0.11,5633.00 
Gs/R263030477800078,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),14,14.00 ,3576.58 ,0.00 ,0.00 ,178.83 ,0.00 ,0.41,3755.00 
Gs/R263030477800079,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800080,05/04/25,R-RELIANCE RETAIL LTD (TELANGANA),11,11.00 ,2810.17 ,0.00 ,0.00 ,140.51 ,0.00 ,0.32 ,2951.00 
Gs/R263030477800081,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800082,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),12,12.00 ,3065.64 ,0.00 ,0.00 ,153.28 ,0.00 ,0.08 ,3219.00 
Gs/R263030477800083,05/04/25,R-RELIANCE RETAIL LTD (KERALA),17,17.00 ,4342.99 ,0.00 ,0.00 ,217.15 ,0.00 ,0.14,4560.00 
Gs/R263030477800084,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),9,9.00 ,2299.23 ,0.00 ,0.00 ,114.96 ,0.00 ,0.19,2414.00 
Gs/R263030477800085,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),18,18.00 ,4598.46 ,0.00 ,0.00 ,229.92 ,0.00 ,0.38,4828.00 
Gs/R263030477800086,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),9,9.00 ,2299.23 ,0.00 ,0.00 ,114.96 ,0.00 ,0.19,2414.00 
Gs/R263030477800087,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),10,10.00 ,2554.70 ,0.00 ,0.00 ,127.74 ,0.00 ,0.44,2682.00 
Gs/R263030477800088,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800089,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),16,16.00 ,4087.52 ,0.00 ,0.00 ,204.38 ,0.00 ,0.10 ,4292.00 
Gs/R263030477800090,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),12,12.00 ,3065.64 ,0.00 ,0.00 ,153.28 ,0.00 ,0.08 ,3219.00 
Gs/R263030477800091,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800092,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),8,8.00 ,2043.76 ,0.00 ,0.00 ,102.19 ,0.00 ,0.05 ,2146.00 
Gs/R263030477800093,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),11,11.00 ,2810.17 ,0.00 ,0.00 ,140.51 ,0.00 ,0.32 ,2951.00 
Gs/R263030477800094,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),16,16.00 ,4087.52 ,0.00 ,0.00 ,204.38 ,0.00 ,0.10 ,4292.00 
Gs/R263030477800095,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),5,5.00 ,1277.35 ,0.00 ,0.00 ,63.87 ,0.00 ,0.22,1341.00 
Gs/R263030477800096,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),12,12.00 ,3065.64 ,0.00 ,0.00 ,153.28 ,0.00 ,0.08 ,3219.00 
Gs/R263030477800097,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),21,21.00 ,5364.87 ,0.00 ,0.00 ,268.24 ,0.00 ,0.11,5633.00 
Gs/R263030477800098,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800099,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),21,21.00 ,5364.87 ,0.00 ,0.00 ,268.24 ,0.00 ,0.11,5633.00 
Gs/R263030477800100,05/04/25,R-RELIANCE RETAIL LTD (KERALA),18,18.00 ,4598.46 ,0.00 ,0.00 ,229.92 ,0.00 ,0.38,4828.00 
Gs/R263030477800101,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),10,10.00 ,2554.70 ,0.00 ,0.00 ,127.74 ,0.00 ,0.44,2682.00 
Gs/R263030477800102,05/04/25,R-RELIANCE RETAIL LTD (KERALA),23,23.00 ,5875.81 ,0.00 ,0.00 ,293.79 ,0.00 ,0.40 ,6170.00 
Gs/R263030477800103,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800104,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),15,15.00 ,3832.05 ,0.00 ,0.00 ,191.60 ,0.00 ,0.35 ,4024.00 
Gs/R263030477800105,05/04/25,R-RELIANCE RETAIL LTD (TELANGANA),14,14.00 ,3576.58 ,0.00 ,0.00 ,178.83 ,0.00 ,0.41,3755.00 
Gs/R263030477800106,05/04/25,R-RELIANCE RETAIL LTD (TELANGANA),22,22.00 ,5620.34 ,0.00 ,0.00 ,281.02 ,0.00 ,0.36,5901.00 
Gs/R263030477800107,05/04/25,R-RELIANCE RETAIL LTD (KERALA),18,18.00 ,4598.46 ,0.00 ,0.00 ,229.92 ,0.00 ,0.38,4828.00 
Gs/R263030477800108,05/04/25,R-RELIANCE RETAIL LTD (KERALA),17,17.00 ,4342.99 ,0.00 ,0.00 ,217.15 ,0.00 ,0.14,4560.00 
Gs/R263030477800109,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),9,9.00 ,2299.23 ,0.00 ,0.00 ,114.96 ,0.00 ,0.19,2414.00 
Gs/R263030477800110,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),15,15.00 ,3832.05 ,0.00 ,0.00 ,191.60 ,0.00 ,0.35 ,4024.00 
Gs/R263030477800111,05/04/25,R-RELIANCE RETAIL LTD (KERALA),18,18.00 ,4598.46 ,0.00 ,0.00 ,229.92 ,0.00 ,0.38,4828.00 
Gs/R263030477800112,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),18,18.00 ,4598.46 ,0.00 ,0.00 ,229.92 ,0.00 ,0.38,4828.00 
Gs/R263030477800113,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800114,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800115,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),21,21.00 ,5364.87 ,0.00 ,0.00 ,268.24 ,0.00 ,0.11,5633.00 
Gs/R263030477800116,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800117,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800118,05/04/25,R-RELIANCE RETAIL LTD (KERALA),21,21.00 ,5364.87 ,0.00 ,0.00 ,268.24 ,0.00 ,0.11,5633.00 
Gs/R263030477800119,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),21,21.00 ,5364.87 ,0.00 ,0.00 ,268.24 ,0.00 ,0.11,5633.00 
Gs/R263030477800120,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),23,23.00 ,5875.81 ,0.00 ,0.00 ,293.79 ,0.00 ,0.40 ,6170.00 
Gs/R263030477800121,05/04/25,R-RELIANCE RETAIL LTD (ANDHRA PRADESH),11,11.00 ,2810.17 ,0.00 ,0.00 ,140.51 ,0.00 ,0.32 ,2951.00 
Gs/R263030477800122,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),9,9.00 ,2299.23 ,0.00 ,0.00 ,114.96 ,0.00 ,0.19,2414.00 
Gs/R263030477800123,05/04/25,R-RELIANCE RETAIL LTD (KERALA),16,16.00 ,4087.52 ,0.00 ,0.00 ,204.38 ,0.00 ,0.10 ,4292.00 
Gs/R263030477800124,05/04/25,R-RELIANCE RETAIL LTD (TELANGANA),21,21.00 ,5364.87 ,0.00 ,0.00 ,268.24 ,0.00 ,0.11,5633.00 
Gs/R263030477800125,05/04/25,R-RELIANCE RETAIL LTD (KERALA),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800126,05/04/25,R-RELIANCE RETAIL LTD (KERALA),6,6.00 ,1532.82 ,0.00 ,0.00 ,76.64 ,0.00 ,0.46,1609.00 
Gs/R263030477800127,05/04/25,R-RELIANCE RETAIL LTD (TELANGANA),5,5.00 ,1277.35 ,0.00 ,0.00 ,63.87 ,0.00 ,0.22,1341.00 
Gs/R263030477800128,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),23,23.00 ,5875.81 ,0.00 ,0.00 ,293.79 ,0.00 ,0.40 ,6170.00 
Gs/R263030477800129,05/04/25,R-RELIANCE RETAIL LTD (KERALA),11,11.00 ,2810.17 ,0.00 ,0.00 ,140.51 ,0.00 ,0.32 ,2951.00 
Gs/R263030477800130,05/04/25,R-RELIANCE RETAIL LTD (CHENNAI),24,24.00 ,6131.28 ,0.00 ,0.00 ,306.56 ,0.00 ,0.16 ,6438.00 
Gs/R263030477800131,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),20,20.00 ,5109.40 ,0.00 ,0.00 ,255.47 ,0.00 ,0.13 ,5365.00 
Gs/R263030477800132,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),17,17.00 ,4342.99 ,0.00 ,0.00 ,217.15 ,0.00 ,0.14,4560.00 
Gs/R263030477800133,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),21,21.00 ,5364.87 ,0.00 ,0.00 ,268.24 ,0.00 ,0.11,5633.00 
Gs/R263030477800134,05/04/25,R-RELIANCE RETAIL LTD (TELANGANA),21,21.00 ,5364.87 ,0.00 ,0.00 ,268.24 ,0.00 ,0.11,5633.00 
Gs/R263030477800135,05/04/25,R-RELIANCE RETAIL LTD (KERALA),10,10.00 ,2554.70 ,0.00 ,0.00 ,127.74 ,0.00 ,0.44,2682.00 
Gs/R263030477800136,05/04/25,R-RELIANCE RETAIL LTD (KARNATAKA),10,10.00 ,2554.70 ,0.00 ,0.00 ,127.74 ,0.00 ,0.44,2682.00 
